review_id,customer_id,transaction_id,region,category,rating,review_text,sentiment_label,review_date
REV0002872,GM00880,TXN0010478,Europe,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-08-08
REV0002873,GM02630,TXN0030766,MENA,Beauty,3,Works fine. Packaging could be improved.,Neutral,2022-06-13
REV0002874,GM00475,TXN0005764,MENA,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2023-11-22
REV0002875,GM04536,TXN0052626,North America,Food & Grocery,5,Super happy with my purchase. Fits perfectly.,Positive,2023-12-16
REV0002876,GM01458,TXN0017171,North America,Food & Grocery,1,Would not recommend. Waste of money.,Negative,2023-11-30
REV0002877,GM00744,TXN0008881,MENA,Beauty,5,The product quality is outstanding and durable.,Positive,2023-04-21
REV0002878,GM00515,TXN0006101,Central Asia,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2022-10-05
REV0002879,GM02994,TXN0035165,MENA,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2023-12-25
REV0002880,GM03474,TXN0040579,North America,Sports,2,Very disappointed. The product broke after one week.,Negative,2023-04-22
REV0002881,GM01887,TXN0021857,Central Asia,Electronics,1,Very disappointed. The product broke after one week.,Negative,2023-08-01
REV0002882,GM04280,TXN0049795,MENA,Food & Grocery,4,Great value for money. Highly recommend to everyone.,Positive,2022-11-13
REV0002883,GM01243,TXN0014598,North America,Electronics,4,Customer service was incredibly helpful and responsive.,Positive,2022-05-22
REV0002884,GM02888,TXN0033787,MENA,Home & Garden,3,Works fine. Packaging could be improved.,Neutral,2023-02-26
REV0002885,GM01725,TXN0020034,North America,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-06-22
REV0002886,GM01913,TXN0022127,Southeast Asia,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2022-03-30
REV0002887,GM00022,TXN0000262,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-22
REV0002888,GM00410,TXN0005035,Central Asia,Food & Grocery,3,It arrived on time. Product is acceptable.,Neutral,2023-09-09
REV0002889,GM00310,TXN0003837,Europe,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-04-28
REV0002890,GM03361,TXN0039297,North America,Home & Garden,5,Customer service was incredibly helpful and responsive.,Positive,2024-01-10
REV0002891,GM00140,TXN0001609,Southeast Asia,Fashion,1,Very disappointed. The product broke after one week.,Negative,2023-09-08
REV0002892,GM03200,TXN0037458,MENA,Food & Grocery,5,Customer service was incredibly helpful and responsive.,Positive,2024-03-24
REV0002893,GM01977,TXN0022997,Europe,Electronics,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-12-23
REV0002894,GM03197,TXN0037443,Southeast Asia,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-05-24
REV0002895,GM00477,TXN0005778,Central Asia,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2024-01-20
REV0002896,GM01931,TXN0022368,North America,Electronics,1,Would not recommend. Waste of money.,Negative,2024-03-23
REV0002897,GM03703,TXN0043279,Europe,Home & Garden,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-24
REV0002898,GM04634,TXN0053834,Southeast Asia,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2022-03-10
REV0002899,GM04351,TXN0050451,North America,Home & Garden,2,Delivery was extremely late and packaging was damaged.,Negative,2022-06-19
REV0002900,GM01173,TXN0013775,North America,Beauty,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-11-27
REV0002901,GM01410,TXN0016611,Southeast Asia,Sports,1,Very disappointed. The product broke after one week.,Negative,2023-02-01
REV0002902,GM00164,TXN0001902,MENA,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2023-11-28
REV0002903,GM02574,TXN0030171,MENA,Fashion,5,The product quality is outstanding and durable.,Positive,2023-05-08
REV0002904,GM02334,TXN0027390,North America,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2023-05-02
REV0002905,GM03194,TXN0037403,Europe,Sports,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-01-09
REV0002906,GM00586,TXN0006927,Europe,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-10-09
REV0002907,GM03365,TXN0039345,Southeast Asia,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2022-03-06
REV0002908,GM04646,TXN0053981,North America,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2022-11-23
REV0002909,GM02901,TXN0033984,Europe,Home & Garden,5,Great value for money. Highly recommend to everyone.,Positive,2022-02-21
REV0002910,GM03002,TXN0035252,North America,Electronics,3,Decent product. Does what it says. Nothing special.,Neutral,2022-11-25
REV0002911,GM04089,TXN0047573,North America,Home & Garden,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-03-03
REV0002912,GM02215,TXN0025975,North America,Fashion,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-02-24
REV0002913,GM02497,TXN0029287,North America,Electronics,4,Super happy with my purchase. Fits perfectly.,Positive,2022-03-19
REV0002914,GM02313,TXN0027175,MENA,Sports,5,Super happy with my purchase. Fits perfectly.,Positive,2023-11-27
REV0002915,GM01338,TXN0015726,North America,Beauty,2,Not as described. Poor quality material. Returning it.,Negative,2024-06-11
REV0002916,GM00113,TXN0001327,Southeast Asia,Food & Grocery,4,The product quality is outstanding and durable.,Positive,2023-11-16
REV0002917,GM03017,TXN0035447,North America,Sports,4,Great value for money. Highly recommend to everyone.,Positive,2023-11-20
REV0002918,GM03077,TXN0036118,Southeast Asia,Home & Garden,3,"Not bad, not great. Expected better for the price.",Neutral,2024-02-03
REV0002919,GM01711,TXN0019792,Europe,Beauty,3,It arrived on time. Product is acceptable.,Neutral,2023-02-04
REV0002920,GM03952,TXN0046015,North America,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2022-08-12
REV0002921,GM01584,TXN0018522,MENA,Beauty,2,Would not recommend. Waste of money.,Negative,2023-12-02
REV0002922,GM03340,TXN0039069,North America,Food & Grocery,1,Not as described. Poor quality material. Returning it.,Negative,2024-03-19
REV0002923,GM01286,TXN0015135,MENA,Sports,4,Customer service was incredibly helpful and responsive.,Positive,2022-05-16
REV0002924,GM00730,TXN0008704,Europe,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-06-07
REV0002925,GM03590,TXN0041886,Europe,Sports,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-02-03
REV0002926,GM03111,TXN0036503,North America,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2022-11-03
REV0002927,GM03472,TXN0040553,North America,Electronics,4,Great value for money. Highly recommend to everyone.,Positive,2023-10-11
REV0002928,GM03809,TXN0044391,Central Asia,Electronics,5,The product quality is outstanding and durable.,Positive,2022-12-10
REV0002929,GM03562,TXN0041580,North America,Beauty,1,Delivery was extremely late and packaging was damaged.,Negative,2023-08-24
REV0002930,GM02124,TXN0024759,MENA,Sports,4,Super happy with my purchase. Fits perfectly.,Positive,2022-08-24
REV0002931,GM00291,TXN0003602,Central Asia,Beauty,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-06-14
REV0002932,GM02426,TXN0028499,Southeast Asia,Beauty,4,Customer service was incredibly helpful and responsive.,Positive,2022-11-05
REV0002933,GM00690,TXN0008240,Europe,Sports,3,"Not bad, not great. Expected better for the price.",Neutral,2022-09-18
REV0002934,GM02702,TXN0031604,Southeast Asia,Sports,4,Absolutely love this product! Exceeded my expectations.,Positive,2024-03-05
REV0002935,GM04595,TXN0053298,MENA,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-03-19
REV0002936,GM01605,TXN0018787,Central Asia,Sports,3,Average quality. Okay for the price.,Neutral,2023-06-17
REV0002937,GM04621,TXN0053607,Southeast Asia,Sports,3,Decent product. Does what it says. Nothing special.,Neutral,2024-02-29
REV0002938,GM00257,TXN0003155,Southeast Asia,Sports,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-02-08
REV0002939,GM03590,TXN0041897,Europe,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-06-24
REV0002940,GM00495,TXN0005919,MENA,Fashion,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-03-25
REV0002941,GM03432,TXN0040132,Southeast Asia,Home & Garden,2,Delivery was extremely late and packaging was damaged.,Negative,2022-12-04
REV0002942,GM04224,TXN0049096,North America,Home & Garden,4,Great value for money. Highly recommend to everyone.,Positive,2023-11-26
REV0002943,GM02582,TXN0030245,Southeast Asia,Food & Grocery,1,Terrible customer service. Waited 3 weeks for a response.,Negative,2023-10-15
REV0002944,GM01867,TXN0021601,Central Asia,Beauty,5,The product quality is outstanding and durable.,Positive,2023-04-18
REV0002945,GM04252,TXN0049447,Central Asia,Food & Grocery,1,Delivery was extremely late and packaging was damaged.,Negative,2023-11-12
REV0002946,GM04704,TXN0054636,North America,Food & Grocery,2,Delivery was extremely late and packaging was damaged.,Negative,2023-09-21
REV0002947,GM01911,TXN0022091,Europe,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-20
REV0002948,GM01800,TXN0020912,Central Asia,Home & Garden,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-01-12
REV0002949,GM00310,TXN0003830,Europe,Home & Garden,4,Absolutely love this product! Exceeded my expectations.,Positive,2023-02-17
REV0002950,GM04705,TXN0054660,MENA,Electronics,3,"Not bad, not great. Expected better for the price.",Neutral,2024-05-30
REV0002951,GM03824,TXN0044504,Europe,Fashion,5,Great value for money. Highly recommend to everyone.,Positive,2023-08-06
REV0002952,GM01506,TXN0017667,MENA,Food & Grocery,3,Works fine. Packaging could be improved.,Neutral,2023-01-12
REV0002953,GM00742,TXN0008855,Europe,Electronics,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2024-05-30
REV0002954,GM04208,TXN0048912,MENA,Electronics,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-10-29
REV0002955,GM01521,TXN0017820,Central Asia,Home & Garden,3,"Not bad, not great. Expected better for the price.",Neutral,2023-05-24
REV0002956,GM00519,TXN0006145,Southeast Asia,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-14
REV0002957,GM00462,TXN0005658,North America,Home & Garden,5,Super happy with my purchase. Fits perfectly.,Positive,2022-02-09
REV0002958,GM02915,TXN0034176,Europe,Electronics,1,Product stopped working after a few days. Very frustrating.,Negative,2023-02-26
REV0002959,GM02016,TXN0023452,MENA,Fashion,3,Average quality. Okay for the price.,Neutral,2022-07-22
REV0002960,GM04163,TXN0048431,MENA,Fashion,2,Very disappointed. The product broke after one week.,Negative,2023-06-19
REV0002961,GM01793,TXN0020826,MENA,Sports,5,Great value for money. Highly recommend to everyone.,Positive,2022-06-12
REV0002962,GM03481,TXN0040666,Europe,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-08-22
REV0002963,GM02843,TXN0033240,Southeast Asia,Beauty,5,Fast delivery and excellent quality. Will buy again.,Positive,2023-01-01
REV0002964,GM04497,TXN0052133,MENA,Beauty,4,Super happy with my purchase. Fits perfectly.,Positive,2022-10-06
REV0002965,GM04993,TXN0058195,Europe,Beauty,4,Great value for money. Highly recommend to everyone.,Positive,2022-07-16
REV0002966,GM03456,TXN0040370,Europe,Fashion,2,Terrible customer service. Waited 3 weeks for a response.,Negative,2022-09-19
REV0002967,GM00593,TXN0007003,Europe,Electronics,5,Super happy with my purchase. Fits perfectly.,Positive,2023-06-21
REV0002968,GM02805,TXN0032711,MENA,Food & Grocery,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-04-20
REV0002969,GM00102,TXN0001195,North America,Beauty,5,The product quality is outstanding and durable.,Positive,2022-10-02
REV0002970,GM00926,TXN0011033,Central Asia,Sports,5,Customer service was incredibly helpful and responsive.,Positive,2022-06-20
REV0002971,GM01794,TXN0020840,North America,Electronics,3,It arrived on time. Product is acceptable.,Neutral,2022-11-18
REV0002972,GM01090,TXN0012871,Europe,Food & Grocery,4,Customer service was incredibly helpful and responsive.,Positive,2023-02-04
REV0002973,GM00720,TXN0008589,North America,Home & Garden,4,The product quality is outstanding and durable.,Positive,2023-09-11
REV0002974,GM00981,TXN0011703,Europe,Sports,1,Would not recommend. Waste of money.,Negative,2024-06-06
REV0002975,GM04986,TXN0058117,Europe,Food & Grocery,5,Fast delivery and excellent quality. Will buy again.,Positive,2022-02-21
REV0002976,GM03730,TXN0043657,North America,Beauty,1,Would not recommend. Waste of money.,Negative,2023-04-05
REV0002977,GM04463,TXN0051730,Southeast Asia,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-05-28
REV0002978,GM02301,TXN0027078,North America,Food & Grocery,1,Would not recommend. Waste of money.,Negative,2024-03-27
REV0002979,GM00815,TXN0009732,Southeast Asia,Beauty,1,Would not recommend. Waste of money.,Negative,2022-06-16
REV0002980,GM02677,TXN0031304,Europe,Fashion,3,Average quality. Okay for the price.,Neutral,2023-03-17
REV0002981,GM01944,TXN0022528,North America,Fashion,4,Perfect experience from browsing to delivery. 5 stars.,Positive,2023-12-07
REV0002982,GM01182,TXN0013906,Europe,Home & Garden,5,Absolutely love this product! Exceeded my expectations.,Positive,2022-04-18
REV0002983,GM04692,TXN0054516,Europe,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2024-04-12
REV0002984,GM02008,TXN0023389,North America,Food & Grocery,3,"Not bad, not great. Expected better for the price.",Neutral,2023-04-25
REV0002985,GM03348,TXN0039118,Europe,Beauty,5,The product quality is outstanding and durable.,Positive,2023-12-21
REV0002986,GM00108,TXN0001289,North America,Food & Grocery,5,Absolutely love this product! Exceeded my expectations.,Positive,2024-02-16
REV0002987,GM00564,TXN0006703,Central Asia,Food & Grocery,1,Not as described. Poor quality material. Returning it.,Negative,2022-10-22
REV0002988,GM04340,TXN0050382,Europe,Beauty,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-02-20
REV0002989,GM01568,TXN0018399,Central Asia,Beauty,5,Great value for money. Highly recommend to everyone.,Positive,2023-12-18
REV0002990,GM02148,TXN0025120,Europe,Beauty,5,The product quality is outstanding and durable.,Positive,2022-11-16
REV0002991,GM03211,TXN0037614,Europe,Sports,4,The product quality is outstanding and durable.,Positive,2022-03-04
REV0002992,GM03118,TXN0036626,Central Asia,Food & Grocery,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-07-24
REV0002993,GM02492,TXN0029222,Europe,Beauty,5,Perfect experience from browsing to delivery. 5 stars.,Positive,2022-03-26
REV0002994,GM03292,TXN0038464,Southeast Asia,Fashion,4,Great value for money. Highly recommend to everyone.,Positive,2023-10-10
REV0002995,GM03110,TXN0036454,North America,Beauty,5,Customer service was incredibly helpful and responsive.,Positive,2023-08-21
REV0002996,GM01808,TXN0021007,Europe,Sports,5,Absolutely love this product! Exceeded my expectations.,Positive,2023-05-31
REV0002997,GM03963,TXN0046163,Central Asia,Food & Grocery,2,Not as described. Poor quality material. Returning it.,Negative,2023-01-10
REV0002998,GM01800,TXN0020917,Central Asia,Electronics,4,Fast delivery and excellent quality. Will buy again.,Positive,2023-07-13
REV0002999,GM02597,TXN0030451,Europe,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-02-06
REV0003000,GM01731,TXN0020095,Europe,Electronics,4,Absolutely love this product! Exceeded my expectations.,Positive,2022-08-18
